cid003014382	a12c
cid003014382	a12cc
cid000040589	n06
cid000040589	n06a
cid000040589	n06ab
cid000002016	r02
cid000002016	r02a
cid000002016	r02aa
cid000013916	d01
cid000013916	d01a
cid000013916	d01aa
cid000003607	a01
cid000003607	a01a
cid000003607	a01ab
cid000017557	p01
cid000017557	p01a
cid000017557	p01ax
cid051537605	j01
cid051537605	j01a
cid051537605	j01aa
cid000014190	n06
cid000014190	n06b
cid000014190	n06bx
cid000060814	n01
cid000060814	n01a
cid000060814	n01ah
cid000072141	d04
cid000072141	d04a
cid000072141	d04aa
cid000068925	d01
cid000068925	d01a
cid000068925	d01ac
cid000068925	g01
cid000068925	g01a
cid000068925	g01af
cid000002073	c01
cid000002073	c01b
cid000002073	c01ba
cid000003950	l01
cid000003950	l01a
cid000003950	l01ad
cid000005902	a03
cid000005902	a03a
cid000005902	a03aa
cid000065825	c01
cid000065825	c01b
cid000065825	c01bd
cid000003393	n05
cid000003393	n05c
cid000003393	n05cd
cid000000271	a12
cid000000271	a12a
cid000000271	a12aa
cid000441332	g02
cid000441332	g02a
cid000441332	g02ad
cid016213095	b05
cid016213095	b05a
cid016213095	b05aa
cid000003750	l01
cid000003750	l01x
cid000003750	l01xx
cid000003275	c01
cid000003275	c01d
cid000003275	c01dx
cid000005355	n05
cid000005355	n05a
cid000005355	n05al
cid000003932	n06
cid000003932	n06b
cid000003932	n06bx
cid000002562	r05
cid000002562	r05d
cid000002562	r05db
cid000072054	g04
cid000072054	g04b
cid000072054	g04bd
cid000005748	a03
cid000005748	a03a
cid000005748	a03ab
cid000156418	h05
cid000156418	h05b
cid000156418	h05bx
cid000123631	l01
cid000123631	l01x
cid000123631	l01xe
cid000000702	d08
cid000000702	d08a
cid000000702	d08ax
cid000000702	v03
cid000000702	v03a
cid000000702	v03ab
cid000000702	v03az
cid000005193	n05
cid000005193	n05c
cid000005193	n05ca
cid000002658	j01
cid000002658	j01d
cid000002658	j01dc
cid000017477	v08
cid000017477	v08a
cid000017477	v08ac
cid000003066	n02
cid000003066	n02c
cid000003066	n02ca
cid000004913	c01
cid000004913	c01b
cid000004913	c01ba
cid000016230	c03
cid000016230	c03d
cid000016230	c03db
cid000003675	n06
cid000003675	n06a
cid000003675	n06af
cid000010413	n01
cid000010413	n01a
cid000010413	n01ax
cid000010413	n07
cid000010413	n07x
cid000010413	n07xx
cid000000723	d05
cid000000723	d05a
cid000000723	d05ax
cid000005402	d01
cid000005402	d01a
cid000005402	d01ae
cid000005402	d01b
cid000005402	d01ba
cid000004753	n03
cid000004753	n03a
cid000004753	n03ax
cid003081884	l03
cid003081884	l03a
cid003081884	l03ax
cid000004775	a16
cid000004775	a16a
cid000004775	a16ax
cid023663989	m01
cid023663989	m01a
cid023663989	m01ax
cid000002803	c02
cid000002803	c02a
cid000002803	c02ac
cid000002803	n02
cid000002803	n02c
cid000002803	n02cx
cid000002803	s01
cid000002803	s01e
cid000002803	s01ea
cid000062705	a01
cid000062705	a01a
cid000062705	a01ab
cid000062705	d01
cid000062705	d01a
cid000062705	d01ae
cid000001065	c01
cid000001065	c01b
cid000001065	c01ba
cid000005342	m04
cid000005342	m04a
cid000005342	m04ab
cid000104865	c02
cid000104865	c02k
cid000104865	c02kx
cid000014652	a02
cid000014652	a02b
