cid000003715	ensp00000260682	substrate
cid000004095	ensp00000260682	substrate
cid000005405	ensp00000260682	substrate
cid000005576	ensp00000260682	substrate
cid000004205	ensp00000260682	substrate
cid000054786	ensp00000260682	substrate
cid000005735	ensp00000260682	substrate
cid000002118	ensp00000260682	substrate
cid000004926	ensp00000260682	substrate
cid000005732	ensp00000260682	substrate
cid051508717	ensp00000260682	substrate
cid000002978	ensp00000260682	substrate
cid000004248	ensp00000260682	substrate
cid000002662	ensp00000260682	substrate
cid000005726	ensp00000260682	substrate
cid000003559	ensp00000260682	substrate
cid000003008	ensp00000260682	substrate
cid000004543	ensp00000260682	substrate
cid000002761	ensp00000260682	substrate
cid000002769	ensp00000260682	substrate
cid000008280	ensp00000260682	substrate
cid000005408	ensp00000260682	substrate
cid000000698	ensp00000260682	substrate
cid000002727	ensp00000260682	substrate
cid000000942	ensp00000324648	substrate
cid000005523	ensp00000324648	substrate
cid000003255	ensp00000324648	substrate
cid000005391	ensp00000324648	substrate
cid000003676	ensp00000324648	substrate
cid000071273	ensp00000324648	substrate
cid000003121	ensp00000324648	substrate
cid000002160	ensp00000324648	substrate
cid000004095	ensp00000324648	substrate
cid000002789	ensp00000324648	substrate
cid000004178	ensp00000324648	substrate
cid000004058	ensp00000324648	substrate
cid000003696	ensp00000324648	substrate
cid000003386	ensp00000324648	substrate
cid000003008	ensp00000324648	substrate
cid000002761	ensp00000324648	substrate
cid000003032	ensp00000324648	substrate
cid000002769	ensp00000324648	substrate
cid000000698	ensp00000324648	substrate
cid000004192	ensp00000324648	substrate
cid000002564	ensp00000324648	substrate
cid000003241	ensp00000324648	substrate
cid000005538	ensp00000324648	substrate
cid000003750	ensp00000324648	substrate
cid000004004	ensp00000324648	substrate
cid000004943	ensp00000324648	substrate
cid000003016	ensp00000324648	substrate
cid000006834	ensp00000324648	substrate
cid000003954	ensp00000324648	substrate
cid000008271	ensp00000324648	substrate
cid000004748	ensp00000324648	substrate
cid000002341	ensp00000324648	substrate
cid000004116	ensp00000324648	substrate
cid000005195	ensp00000324648	substrate
cid000004927	ensp00000324648	substrate
cid000004746	ensp00000324648	substrate
cid000003100	ensp00000324648	substrate
cid000003562	ensp00000324648	substrate
cid000003690	ensp00000324648	substrate
cid000003151	ensp00000324648	substrate
cid000003821	ensp00000324648	substrate
cid000005206	ensp00000324648	substrate
cid000003303	ensp00000324648	substrate
cid000003380	ensp00000324648	substrate
cid000002811	ensp00000324648	substrate
cid000003377	ensp00000324648	substrate
cid010465263	ensp00000324648	substrate
cid000148127	ensp00000324648	substrate
cid000004184	ensp00000324648	substrate
cid006918456	ensp00000324648	substrate
cid024847866	ensp00000252945	substrate
cid000003405	ensp00000252945	substrate
cid000004055	ensp00000252945	substrate
cid000003404	ensp00000252945	substrate
cid000002519	ensp00000252945	substrate
cid000002771	ensp00000252945	substrate
cid000003226	ensp00000252945	substrate
cid000002955	ensp00000252945	substrate
cid000002153	ensp00000252945	substrate
cid000001983	ensp00000252945	substrate
cid000005576	ensp00000252945	substrate
cid000005215	ensp00000252945	substrate
cid000004064	ensp00000252945	substrate
cid000004178	ensp00000252945	substrate
cid000001065	ensp00000252945	substrate
cid000003008	ensp00000252945	substrate
cid000004609	ensp00000252945	substrate
cid000003291	ensp00000252945	substrate
cid000008280	ensp00000252945	substrate
cid000004473	ensp00000252945	substrate
cid000060612	ensp00000252945	substrate
cid000000698	ensp00000252945	substrate
cid000005376	ensp00000252945	substrate
cid000002564	ensp00000252945	substrate
cid000003763	ensp00000252945	substrate
cid000003310	ensp00000252945	substrate
cid000006834	ensp00000252945	substrate
cid005281007	ensp00000252945	substrate
cid000004595	ensp00000252945	substrate
cid000123606	ensp00000252945	substrate
cid000003331	ensp00000252945	substrate
cid000004116	ensp00000252945	substrate
cid000005426	ensp00000252945	substrate
cid000004819	ensp00000252945	substrate
cid000004923	ensp00000252945	substrate
cid000002585	ensp00000252945	substrate
cid000000444	ensp00000252945	substrate
cid000003562	ensp00000252945	substrate
cid000005735	ensp00000252945	substrate
cid000004212	ensp00000252945	substrate
cid000009433	ensp00000252945	substrate
cid000005206	ensp00000252945	substrate
cid000000739	ensp00000252945	substrate
cid000005429	ensp00000252945	substrate
cid000002206	ensp00000252945	substrate
cid024847866	ensp00000360372	substrate
cid000000942	ensp00000360372	substrate
cid000077993	ensp00000360372	substrate
cid000005391	ensp00000360372	substrate
cid000004623	ensp00000360372	substrate
cid000002344	ensp00000360372	substrate
cid000002955	ensp00000360372	substrate
cid000004171	ensp00000360372	substrate
cid000005656	ensp00000360372	substrate
cid000054840	ensp00000360372	substrate
cid000002474	ensp00000360372	substrate
cid000004737	ensp00000360372	substrate
cid000004095	ensp00000360372	substrate
cid000003075	ensp00000360372	substrate
cid000005576	ensp00000360372	substrate
cid000002789	ensp00000360372	substrate
cid000004064	ensp00000360372	substrate
cid000005478	ensp00000360372	substrate
cid000002576	ensp00000360372	substrate
cid000004926	ensp00000360372	substrate
cid000005732	ensp00000360372	substrate
cid000005396	ensp00000360372	substrate
cid000004058	ensp00000360372	substrate
cid000002978	ensp00000360372	substrate
cid000005726	ensp00000360372	substrate
cid000003397	ensp00000360372	substrate
cid000003559	ensp00000360372	substrate
cid000003008	ensp00000360372	substrate
cid000002907	ensp00000360372	substrate
cid000004543	ensp00000360372	substrate
cid000004946	ensp00000360372	substrate
cid000003032	ensp00000360372	substrate
cid000003157	ensp00000360372	substrate
cid000002769	ensp00000360372	substrate
cid000005291	ensp00000360372	substrate
cid000005408	ensp00000360372	substrate
cid000002520	ensp00000360372	substrate
cid000002727	ensp00000360372	substrate
cid000005376	ensp00000360372	substrate
cid000005452	ensp00000360372	substrate
cid000005584	ensp00000360372	substrate
cid000004735	ensp00000360372	substrate
cid000002564	ensp00000360372	substrate
cid000002806	ensp00000360372	substrate
cid000000450	ensp00000360372	substrate
cid000004943	ensp00000360372	substrate
cid000006834	ensp00000360372	substrate
cid000001983	ensp00000369050	substrate
cid000002733	ensp00000369050	substrate
cid000004920	ensp00000369050	substrate
cid000004893	ensp00000369050	substrate
cid000002978	ensp00000369050	substrate
cid000003397	ensp00000369050	substrate
cid000003559	ensp00000369050	substrate
cid000004609	ensp00000369050	substrate
cid000176870	ensp00000369050	substrate
cid000005516	ensp00000369050	substrate
cid000002761	ensp00000369050	substrate
cid000002803	ensp00000369050	substrate
cid000003032	ensp00000369050	substrate
cid000002719	ensp00000369050	substrate
cid000002165	ensp00000369050	substrate
cid000005408	ensp00000369050	substrate
cid000000698	ensp00000369050	substrate
cid000005376	ensp00000369050	substrate
cid005001396	ensp00000369050	substrate
cid000002958	ensp00000369050	substrate
cid000004735	ensp00000369050	substrate
cid000005070	ensp00000369050	substrate
cid000005538	ensp00000369050	substrate
cid000000450	ensp00000369050	substrate
cid005281007	ensp00000369050	substrate
cid000003510	ensp00000369050	substrate
cid000002267	ensp00000369050	substrate
cid000005426	ensp00000369050	substrate
cid000003403	ensp00000369050	substrate
cid000002156	ensp00000369050	substrate
cid000002585	ensp00000369050	substrate
cid003062316	ensp00000369050	substrate
cid000002783	ensp00000369050	substrate
cid000002965	ensp00000369050	substrate
cid000003377	ensp00000369050	substrate
cid010465263	ensp00000369050	substrate
cid009887712	ensp00000369050	substrate
cid000004463	ensp00000301141	substrate
cid000003676	ensp00000301141	substrate
cid000001983	ensp00000301141	substrate
cid000002733	ensp00000301141	substrate
cid000002818	ensp00000301141	substrate
cid000004920	ensp00000301141	substrate
cid000002978	ensp00000301141	substrate
cid000004248	ensp00000301141	substrate
cid000005726	ensp00000301141	substrate
cid000002907	ensp00000301141	substrate
cid000003385	ensp00000301141	substrate
cid000002761	ensp00000301141	substrate
cid000002769	ensp00000301141	substrate
cid000005376	ensp00000301141	substrate
cid000003393	ensp00000301141	substrate
cid000005538	ensp00000301141	substrate
cid000004943	ensp00000301141	substrate
cid000003410	ensp00000301141	substrate
cid000004116	ensp00000301141	substrate
cid000005195	ensp00000301141	substrate
cid000004485	ensp00000301141	substrate
cid000000444	ensp00000301141	substrate
cid000003562	ensp00000301141	substrate
cid000003690	ensp00000301141	substrate
cid000005206	ensp00000301141	substrate
cid000002206	ensp00000301141	substrate
cid000003380	ensp00000301141	substrate
cid000003377	ensp00000301141	substrate
cid010465263	ensp00000301141	substrate
cid009887712	ensp00000301141	substrate
cid000093860	ensp00000354612	substrate
cid000041781	ensp00000354612	substrate
cid000077993	ensp00000354612	substrate
cid000002955	ensp00000354612	substrate
cid000003121	ensp00000354612	substrate
cid000003648	ensp00000354612	substrate
cid000005735	ensp00000354612	substrate
cid000077998	ensp00000354612	substrate
cid000005732	ensp00000354612	substrate
cid000002978	ensp00000354612	substrate
cid000004248	ensp00000354612	substrate
cid000004543	ensp00000354612	substrate
cid000005717	ensp00000354612	substrate
cid000071616	ensp00000354612	substrate
cid000003032	ensp00000354612	substrate
cid000005291	ensp00000354612	substrate
cid000002727	ensp00000354612	substrate
cid000443871	ensp00000354612	substrate
cid000060490	ensp00000354612	substrate
cid000003310	ensp00000354612	substrate
cid000002541	ensp00000354612	substrate
cid000003016	ensp00000354612	substrate
cid000005402	ensp00000354612	substrate
cid000005329	ensp00000354612	substrate
cid000003749	ensp00000354612	substrate
cid000005426	ensp00000354612	substrate
cid000003100	ensp00000354612	substrate
cid000004829	ensp00000354612	substrate
cid000002585	ensp00000354612	substrate
cid000003690	ensp00000354612	substrate
cid000003821	ensp00000354612	substrate
cid000003608	ensp00000354612	substrate
cid000003199	ensp00000354612	substrate
cid000010101	ensp00000354612	substrate
cid000005314	ensp00000264381	substrate
cid000003750	ensp00000264381	substrate
cid000004633	ensp00000264381	substrate
cid000002905	ensp00000264381	substrate
cid000060168	ensp00000264381	substrate
cid000008612	ensp00000264381	substrate
cid000005032	ensp00000264381	substrate
cid000068873	ensp00000264381	substrate
cid000153994	ensp00000264381	substrate
cid009865528	ensp00000264381	substrate
cid011228026	ensp00000264381	substrate
cid000004095	ensp00000260433	substrate
cid000005408	ensp00000260433	substrate
cid000006049	ensp00000260433	substrate
cid000004435	ensp00000260433	substrate
cid000010517	ensp00000260433	substrate
cid000003962	ensp00000476741	substrate
cid000004253	ensp00000476741	substrate
cid000001983	ensp00000476741	substrate
cid000003032	ensp00000476741	substrate
cid000054454	ensp00000476741	substrate
cid000003961	ensp00000476741	substrate
cid000004271	ensp00000476741	substrate
cid000004428	ensp00000476741	substrate
cid000003394	ensp00000476741	substrate
cid000003750	ensp00000476741	substrate
cid000003310	ensp00000476741	substrate
cid000000450	ensp00000476741	substrate
cid000001301	ensp00000476741	substrate
cid000005359	ensp00000476741	substrate
cid000150311	ensp00000476741	substrate
cid000004272	ensp00000476741	substrate
cid000001971	ensp00000476741	substrate
cid000003672	ensp00000476741	substrate
cid000002250	ensp00000476741	substrate
cid000003403	ensp00000476741	substrate
cid000121892	ensp00000476741	substrate
cid006433117	ensp00000476741	substrate
cid009846180	ensp00000476741	substrate
cid003086685	ensp00000476741	substrate
cid023668479	ensp00000476741	substrate
cid046216142	ensp00000476741	substrate
cid000003962	ensp00000304811	substrate
cid000004253	ensp00000304811	substrate
cid000003121	ensp00000304811	substrate
cid000002828	ensp00000304811	substrate
cid000001690	ensp00000304811	substrate
cid000005726	ensp00000304811	substrate
cid000002554	ensp00000304811	substrate
cid000003032	ensp00000304811	substrate
cid000054454	ensp00000304811	substrate
cid000003961	ensp00000304811	substrate
cid000004271	ensp00000304811	substrate
cid000003394	ensp00000304811	substrate
cid000003308	ensp00000304811	substrate
cid000001301	ensp00000304811	substrate
cid000004616	ensp00000304811	substrate
cid000005359	ensp00000304811	substrate
cid000150311	ensp00000304811	substrate
cid000004272	ensp00000304811	substrate
cid000003672	ensp00000304811	substrate
cid000002250	ensp00000304811	substrate
cid000003403	ensp00000304811	substrate
cid000121891	ensp00000304811	substrate
cid006433091	ensp00000304811	substrate
cid000656628	ensp00000304811	substrate
cid009887712	ensp00000304811	substrate
cid000132804	ensp00000304811	substrate
cid000002519	ensp00000260630	substrate
cid000002153	ensp00000260630	substrate
cid000004920	ensp00000260630	substrate
cid000004609	ensp00000260630	substrate
cid000176870	ensp00000260630	substrate
cid000002165	ensp00000260630	substrate
cid000005408	ensp00000260630	substrate
cid000000698	ensp00000260630	substrate
cid000000450	ensp00000260630	substrate
cid000004915	ensp00000260630	substrate
cid003062316	ensp00000260630	substrate
cid000002955	ensp00000285979	substrate
cid000001775	ensp00000285979	substrate
cid000003676	ensp00000285979	substrate
cid000004095	ensp00000285979	substrate
cid000004594	ensp00000285979	substrate
cid000002789	ensp00000285979	substrate
cid000003883	ensp00000285979	substrate
cid000003696	ensp00000285979	substrate
cid000002907	ensp00000285979	substrate
cid000003032	ensp00000285979	substrate
cid000002520	ensp00000285979	substrate
cid005001396	ensp00000285979	substrate
cid000005538	ensp00000285979	substrate
cid000004943	ensp00000285979	substrate
cid000003016	ensp00000285979	substrate
cid000004748	ensp00000285979	substrate
cid000002476	ensp00000285979	substrate
cid000003100	ensp00000285979	substrate
cid000005505	ensp00000285979	substrate
cid000002995	ensp00000285979	substrate
cid000003690	ensp00000285979	substrate
cid000006009	ensp00000285979	substrate
cid000002206	ensp00000285979	substrate
cid000002811	ensp00000285979	substrate
cid006918313	ensp00000285979	substrate
cid000003121	ensp00000346768	substrate
cid000001983	ensp00000346768	substrate
cid000003648	ensp00000346768	substrate
cid000003715	ensp00000346768	substrate
cid004659568	ensp00000346768	substrate
cid000003559	ensp00000346768	substrate
cid000004271	ensp00000346768	substrate
cid000003394	ensp00000346768	substrate
cid000443871	ensp00000346768	substrate
cid000060490	ensp00000346768	substrate
cid000003308	ensp00000346768	substrate
cid000003750	ensp00000346768	substrate
cid000004943	ensp00000346768	substrate
cid000004616	ensp00000346768	substrate
cid000002476	ensp00000346768	substrate
cid000005329	ensp00000346768	substrate
cid000004272	ensp00000346768	substrate
cid000003672	ensp00000346768	substrate
cid000151166	ensp00000346768	substrate
cid000121892	ensp00000346768	substrate
cid006433091	ensp00000346768	substrate
cid009887712	ensp00000346768	substrate
cid000213023	ensp00000346768	substrate
cid000010101	ensp00000346768	substrate
cid024812758	ensp00000346768	substrate
cid000003962	ensp00000418532	substrate
cid000004253	ensp00000418532	substrate
cid000003121	ensp00000418532	substrate
cid000002913	ensp00000418532	substrate
cid000003878	ensp00000418532	substrate
cid000054454	ensp00000418532	substrate
cid000003961	ensp00000418532	substrate
cid000003394	ensp00000418532	substrate
cid000003308	ensp00000418532	substrate
cid000002541	ensp00000418532	substrate
cid000150311	ensp00000418532	substrate
cid000003749	ensp00000418532	substrate
cid000003672	ensp00000418532	substrate
cid000002250	ensp00000418532	substrate
cid000003403	ensp00000418532	substrate
cid000121891	ensp00000418532	substrate
cid000121892	ensp00000418532	substrate
cid009846180	ensp00000418532	substrate
cid000132804	ensp00000418532	substrate
cid000005731	ensp00000340684	substrate
cid000004782	ensp00000340684	substrate
cid000005358	ensp00000340684	substrate
cid000003675	ensp00000340684	substrate
cid000123606	ensp00000340684	substrate
cid000004440	ensp00000340684	substrate
cid000005078	ensp00000340684	substrate
cid000000681	ensp00000340684	substrate
cid000005203	ensp00000340684	substrate
cid000002955	ensp00000356438	substrate
cid000003310	ensp00000356438	substrate
cid000005426	ensp00000356438	substrate
cid000005472	ensp00000225275	substrate
cid000002955	ensp00000225275	substrate
cid000004609	ensp00000225275	substrate
cid000006058	ensp00000225275	substrate
cid000038904	ensp00000225275	substrate
cid000004055	ensp00000368727	substrate
cid000001839	ensp00000368727	substrate
cid000001046	ensp00000368727	substrate
cid000002094	ensp00000368727	substrate
