cid010198725	ensp00000311032	0	700	activation
cid010032787	ensp00000351273	0	700	activation
cid010013505	ensp00000306490	0	800	activation
cid009976590	ensp00000311032	0	700	activation
cid009976590	ensp00000298700	0	700	activation
cid009976590	ensp00000330237	0	700	activation
cid009950868	ensp00000269305	0	700	activation
cid009934458	ensp00000310928	900	700	activation
cid009908833	ensp00000287820	0	700	activation
cid009908268	ensp00000305416	800	0	activation
cid009893571	ensp00000315442	900	700	activation
cid009890801	ensp00000245457	700	800	activation
cid009881651	ensp00000311032	0	700	activation
cid009870584	ensp00000287820	800	0	activation
cid009870304	ensp00000262735	800	800	activation
cid009865808	ensp00000356438	700	0	activation
cid009863341	ensp00000311032	0	700	activation
cid009863341	ensp00000298700	0	700	activation
cid009862248	ensp00000306490	0	800	activation
cid009862248	ensp00000348827	900	800	activation
cid009862076	ensp00000000442	0	700	activation
cid009859662	ensp00000311032	0	700	activation
cid009854206	ensp00000003084	0	700	activation
cid009846180	ensp00000361548	800	0	activation
cid009844019	ensp00000336764	900	800	activation
cid009834591	ensp00000355316	859	800	activation
cid009812414	ensp00000357883	0	900	activation
cid009808022	ensp00000264424	0	800	activation
cid009805718	ensp00000353915	900	800	activation
cid009804302	ensp00000330237	0	700	activation
cid009804302	ensp00000311032	0	700	activation
cid009804302	ensp00000298700	0	700	activation
cid009803963	ensp00000287820	524	700	activation
cid009803828	ensp00000302846	750	800	activation
cid009803760	ensp00000265572	0	800	activation
cid009801640	ensp00000316244	656	800	activation
cid009796958	ensp00000306129	0	700	activation
cid009796958	ensp00000327652	900	700	activation
cid009796958	ensp00000354859	637	700	activation
cid009794823	ensp00000269305	0	700	activation
cid006951074	ensp00000311032	0	700	activation
cid006918714	ensp00000311032	0	700	activation
cid006918464	ensp00000305372	0	800	activation
cid006918412	ensp00000311032	0	700	activation
cid006918281	ensp00000237612	0	700	activation
cid006918156	ensp00000295589	700	800	activation
cid006857345	ensp00000274335	0	700	activation
cid006857345	ensp00000003084	0	700	activation
cid006857345	ensp00000263967	0	700	activation
cid006852214	ensp00000311032	0	700	activation
cid006852214	ensp00000330237	0	700	activation
cid006852214	ensp00000351273	0	700	activation
cid006604931	ensp00000265593	0	800	activation
cid006475540	ensp00000218721	0	800	activation
cid006451154	ensp00000228872	0	700	activation
cid006449966	ensp00000351273	0	700	activation
cid006449966	ensp00000311032	0	700	activation
cid006449854	ensp00000234371	0	800	activation
cid006445533	ensp00000312664	0	700	activation
cid006443959	ensp00000291294	0	800	activation
cid006443959	ensp00000245457	0	800	activation
cid006443959	ensp00000270474	0	800	activation
cid006443959	ensp00000292513	0	800	activation
cid006443959	ensp00000384806	0	800	activation
cid006443959	ensp00000332116	0	800	activation
cid006443959	ensp00000347689	0	800	activation
cid006443207	ensp00000212015	0	800	activation
cid006441009	ensp00000254227	0	700	activation
cid006435110	ensp00000274093	0	800	activation
cid006435110	ensp00000299267	0	800	activation
cid006433123	ensp00000343782	0	800	activation
cid006433117	ensp00000305372	900	800	activation
cid006433109	ensp00000328973	844	800	activation
cid006433087	ensp00000305372	0	800	activation
cid006422843	ensp00000254066	0	700	activation
cid006398525	ensp00000264498	0	800	activation
cid006398525	ensp00000265171	0	800	activation
cid006328537	ensp00000311032	0	700	activation
cid006326970	ensp00000215832	0	700	activation
cid006326970	ensp00000251849	0	700	activation
cid006326970	ensp00000263025	0	700	activation
cid006326970	ensp00000264657	0	700	activation
cid006326970	ensp00000270202	0	700	activation
cid006326970	ensp00000339527	0	700	activation
cid006326970	ensp00000351273	0	700	activation
cid006326970	ensp00000383360	0	700	activation
cid006326970	ensp00000407375	0	900	activation
cid006326970	ensp00000412045	0	700	activation
cid006323497	ensp00000337915	0	800	activation
cid006323497	ensp00000222382	0	800	activation
cid006323497	ensp00000337450	0	800	activation
cid006323497	ensp00000222982	0	800	activation
cid006323497	ensp00000260682	0	800	activation
cid006323497	ensp00000360317	0	800	activation
cid006323497	ensp00000353820	0	800	activation
cid006321294	ensp00000241256	0	800	activation
cid005493381	ensp00000337915	0	800	activation
cid005491428	ensp00000306490	692	800	activation
cid005488822	ensp00000355759	0	700	activation
cid005488383	ensp00000328973	0	800	activation
cid005487301	ensp00000353915	0	900	activation
cid005487301	ensp00000359285	0	800	activation
cid005487301	ensp00000357461	0	800	activation
cid005486798	ensp00000343782	0	800	activation
cid005462134	ensp00000367959	900	800	activation
cid005460104	ensp00000225577	0	700	activation
cid005460104	ensp00000308413	0	700	activation
cid005460104	ensp00000357255	0	700	activation
cid005460104	ensp00000363115	0	700	activation
cid005460104	ensp00000367830	0	700	activation
cid005460048	ensp00000233242	0	900	activation
cid005460048	ensp00000236850	0	900	activation
cid005460048	ensp00000350425	0	900	activation
cid005460048	ensp00000356969	0	900	activation
cid005459174	ensp00000353483	0	700	activation
cid005459174	ensp00000270202	0	700	activation
cid005381226	ensp00000216862	0	700	activation
cid005381226	ensp00000222382	0	800	activation
cid005381226	ensp00000222982	0	800	activation
cid005381226	ensp00000252945	0	800	activation
cid005381226	ensp00000260682	0	800	activation
cid005381226	ensp00000265724	0	800	activation
cid005381226	ensp00000285238	0	800	activation
cid005381226	ensp00000301141	0	800	activation
cid005381226	ensp00000304845	0	800	activation
cid005381226	ensp00000311095	0	800	activation
cid005381226	ensp00000324648	0	800	activation
cid005381226	ensp00000333926	0	800	activation
cid005381226	ensp00000336528	410	800	activation
cid005381226	ensp00000337450	0	800	activation
cid005381226	ensp00000337915	0	800	activation
cid005381226	ensp00000342007	0	800	activation
cid005381226	ensp00000359478	0	800	activation
cid005381226	ensp00000360317	0	800	activation
cid005381226	ensp00000360372	0	800	activation
cid005381226	ensp00000369050	0	700	activation
cid005380905	ensp00000340409	0	700	activation
cid005364545	ensp00000225929	0	700	activation
cid005362070	ensp00000287820	0	800	activation
cid005361917	ensp00000299766	0	800	activation
cid005361912	ensp00000337915	0	800	activation
cid005361323	ensp00000023897	0	800	activation
cid005360741	ensp00000311032	0	700	activation
cid005360741	ensp00000330237	0	700	activation
cid005359596	ensp00000215832	0	700	activation
cid005359596	ensp00000216911	0	700	activation
cid005359596	ensp00000263025	0	700	activation
cid005359596	ensp00000269305	0	700	activation
cid005359596	ensp00000309477	0	700	activation
cid005359596	ensp00000321410	0	700	activation
cid005359596	ensp00000347942	0	700	activation
cid005359596	ensp00000348986	0	700	activation
cid005359596	ensp00000353483	0	700	activation
cid005359596	ensp00000382342	0	700	activation
cid005359485	ensp00000311032	0	700	activation
cid005359485	ensp00000330237	0	700	activation
cid005357402	ensp00000225929	0	700	activation
cid005353980	ensp00000287820	0	800	activation
cid005353980	ensp00000189444	0	800	activation
cid005353980	ensp00000311032	0	700	activation
cid005353980	ensp00000338018	0	700	activation
cid005353894	ensp00000264381	0	800	activation
cid005353894	ensp00000303211	0	800	activation
cid005333904	ensp00000003084	0	700	activation
cid005328940	ensp00000234961	0	800	activation
cid005328803	ensp00000334198	0	700	activation
cid005327147	ensp00000342007	0	700	activation
cid005327147	ensp00000337915	0	700	activation
cid005321487	ensp00000332698	0	700	activation
cid005319493	ensp00000330237	0	700	activation
cid005319493	ensp00000311032	0	700	activation
cid005318997	ensp00000384273	0	700	activation
cid005318980	ensp00000343925	0	700	activation
cid005318433	ensp00000227163	0	700	activation
cid005318433	ensp00000242057	0	700	activation
cid005318433	ensp00000369050	0	700	activation
cid005318432	ensp00000369050	0	700	activation
cid005317750	ensp00000360266	0	700	activation
cid005311339	ensp00000336630	0	800	activation
cid005311097	ensp00000322924	900	800	activation
cid005287969	ensp00000237612	0	800	activation
cid005287969	ensp00000311032	0	700	activation
cid005287969	ensp00000330237	0	700	activation
cid005284648	ensp00000311032	0	700	activation
cid005284648	ensp00000330237	0	700	activation
cid005284469	ensp00000336528	0	700	activation
cid005282264	ensp00000311032	0	700	activation
cid005282264	ensp00000351273	0	700	activation
cid005282264	ensp00000330237	0	700	activation
cid005281855	ensp00000253496	0	700	activation
cid005281855	ensp00000356959	0	700	activation
cid005281807	ensp00000311032	0	700	activation
cid005281708	ensp00000311032	0	700	activation
cid005281708	ensp00000299198	0	700	activation
cid005281708	ensp00000343925	631	700	activation
cid005281707	ensp00000206249	780	0	activation
cid005281707	ensp00000343925	800	700	activation
cid005281703	ensp00000311032	0	700	activation
cid005281672	ensp00000212015	0	700	activation
cid005281672	ensp00000311032	0	700	activation
cid005281672	ensp00000330237	0	700	activation
cid005281647	ensp00000262735	0	700	activation
cid005281647	ensp00000311032	0	700	activation
cid005281616	ensp00000369050	778	700	activation
cid005281614	ensp00000311032	0	700	activation
cid005281614	ensp00000330237	0	700	activation
cid005281614	ensp00000351273	0	700	activation
cid005281614	ensp00000373490	0	700	activation
cid005281607	ensp00000311032	0	700	activation
cid005281607	ensp00000369050	800	700	activation
cid005281607	ensp00000384273	0	700	activation
cid005281605	ensp00000003084	0	700	activation
cid005281605	ensp00000219070	0	700	activation
cid005281605	ensp00000270202	0	700	activation
cid005281605	ensp00000277541	0	700	activation
cid005281605	ensp00000316786	0	700	activation
cid005281404	ensp00000369050	0	700	activation
cid005281007	ensp00000311032	0	700	activation
cid005281007	ensp00000306512	0	700	activation
cid005281007	ensp00000351273	0	700	activation
cid005280961	ensp00000003084	0	700	activation
cid005280961	ensp00000206249	900	800	activation
cid005280961	ensp00000215832	0	700	activation
cid005280961	ensp00000228606	0	700	activation
cid005280961	ensp00000260433	0	700	activation
cid005280961	ensp00000263025	0	700	activation
cid005280961	ensp00000278616	0	700	activation
cid005280961	ensp00000287820	0	800	activation
cid005280961	ensp00000299198	0	700	activation
cid005280961	ensp00000311032	0	700	activation
cid005280961	ensp00000318822	0	700	activation
cid005280961	ensp00000339527	0	700	activation
cid005280961	ensp00000330237	0	700	activation
cid005280961	ensp00000343925	900	800	activation
cid005280961	ensp00000360266	0	700	activation
cid005280961	ensp00000369050	0	700	activation
cid005280863	ensp00000242057	700	700	activation
cid005280863	ensp00000336528	0	700	activation
cid005280863	ensp00000343925	0	700	activation
cid005280863	ensp00000356959	0	700	activation
cid005280863	ensp00000373490	0	700	activation
cid005280863	ensp00000369050	550	700	activation
cid005280445	ensp00000311032	0	700	activation
cid005280445	ensp00000275493	0	700	activation
cid005280445	ensp00000298700	0	700	activation
cid005280445	ensp00000330237	0	700	activation
cid005280445	ensp00000343925	0	700	activation
cid005280445	ensp00000353483	0	700	activation
cid005280443	ensp00000003084	0	700	activation
cid005280443	ensp00000215832	0	700	activation
cid005280443	ensp00000263025	0	700	activation
cid005280443	ensp00000298700	0	700	activation
cid005280443	ensp00000311032	0	700	activation
cid005280443	ensp00000343925	622	700	activation
cid005280373	ensp00000299198	0	700	activation
cid005280373	ensp00000228606	0	700	activation
cid005280373	ensp00000362525	0	700	activation
cid005280373	ensp00000343838	0	700	activation
cid005280373	ensp00000311032	0	700	activation
cid005280373	ensp00000346768	0	700	activation
cid005280373	ensp00000369050	0	700	activation
cid005280373	ensp00000362549	0	700	activation
cid005280343	ensp00000003084	0	700	activation
cid005280343	ensp00000212015	0	700	activation
cid005280343	ensp00000215727	0	700	activation
cid005280343	ensp00000215832	0	700	activation
cid005280343	ensp00000220809	0	700	activation
cid005280343	ensp00000222381	0	700	activation
cid005280343	ensp00000237612	190	800	activation
cid005280343	ensp00000242057	0	700	activation
cid005280343	ensp00000260433	800	700	activation
cid005280343	ensp00000260630	800	700	activation
cid005280343	ensp00000263025	0	700	activation
cid005280343	ensp00000263321	0	700	activation
cid005280343	ensp00000269305	0	700	activation
cid005280343	ensp00000275493	411	700	activation
cid005280343	ensp00000293288	0	700	activation
cid005280343	ensp00000296871	0	700	activation
cid005280343	ensp00000298700	0	700	activation
cid005280343	ensp00000299198	0	700	activation
cid005280343	ensp00000311032	0	700	activation
cid005280343	ensp00000330237	0	700	activation
cid005280343	ensp00000336528	0	700	activation
cid005280343	ensp00000337915	0	700	activation
cid005280343	ensp00000338018	0	700	activation
cid005280343	ensp00000343925	0	700	activation
cid005280343	ensp00000353483	0	700	activation
cid005280343	ensp00000356959	0	700	activation
cid005280343	ensp00000359478	0	800	activation
cid005280343	ensp00000360266	0	700	activation
cid005280343	ensp00000369050	545	700	activation
cid005280343	ensp00000372023	0	700	activation
cid005280343	ensp00000373490	0	700	activation
cid005280343	ensp00000380252	0	700	activation
cid005280343	ensp00000382342	405	800	activation
cid005278396	ensp00000278616	800	700	activation
cid005090286	ensp00000330237	0	700	activation
cid004660115	ensp00000311005	0	700	activation
cid004516886	ensp00000287820	800	700	activation
cid004480714	ensp00000280155	0	800	activation
cid004480714	ensp00000387281	0	800	activation
cid004480714	ensp00000386069	0	800	activation
cid004475105	ensp00000311032	0	700	activation
cid004396344	ensp00000306124	0	800	activation
cid004318740	ensp00000363089	0	700	activation
cid004306515	ensp00000298700	0	700	activation
cid004306515	ensp00000311032	0	700	activation
cid004273754	ensp00000363596	900	800	activation
cid004248455	ensp00000311032	0	700	activation
cid004248455	ensp00000265641	0	800	activation
cid004248455	ensp00000330237	0	700	activation
cid003802778	ensp00000311032	0	700	activation
cid003645780	ensp00000306138	0	800	activation
cid003619466	ensp00000354859	0	800	activation
cid003545604	ensp00000216117	0	700	activation
cid003517815	ensp00000394624	800	800	activation
cid003476986	ensp00000245503	239	700	activation
cid003467590	ensp00000256460	0	700	activation
cid003467590	ensp00000369050	0	700	activation
cid003392731	ensp00000310928	172	700	activation
cid003392731	ensp00000262735	800	700	activation
cid003392731	ensp00000287820	290	700	activation
cid003391107	ensp00000254066	0	700	activation
cid003364573	ensp00000286604	0	700	activation
cid003364573	ensp00000304811	0	900	activation
cid003364573	ensp00000303174	0	700	activation
cid003364573	ensp00000320401	0	700	activation
cid003364573	ensp00000346768	0	700	activation
cid003364573	ensp00000343838	0	700	activation
cid003364573	ensp00000362525	0	700	activation
cid003364573	ensp00000362549	0	700	activation
cid003086686	ensp00000361021	0	700	activation
cid003080614	ensp00000338018	900	0	activation
cid003075702	ensp00000357461	0	800	activation
cid003075702	ensp00000359285	400	800	activation
cid003064778	ensp00000265593	0	800	activation
cid003062316	ensp00000264657	0	700	activation
cid003062316	ensp00000311032	0	700	activation
cid003062316	ensp00000330237	0	700	activation
cid003062316	ensp00000351273	0	700	activation
cid003058747	ensp00000316244	800	800	activation
cid003058747	ensp00000373169	800	800	activation
cid003052762	ensp00000353915	900	800	activation
cid003050430	ensp00000252939	0	800	activation
cid003038522	ensp00000361548	0	800	activation
cid003035862	ensp00000311032	0	700	activation
cid003035059	ensp00000263025	0	700	activation
cid003035059	ensp00000215832	0	700	activation
cid003035059	ensp00000321410	0	700	activation
cid003035059	ensp00000353483	0	700	activation
cid003034368	ensp00000263025	0	700	activation
cid003034368	ensp00000215832	0	700	activation
cid003034368	ensp00000311032	0	700	activation
cid003034368	ensp00000298700	0	700	activation
cid003034368	ensp00000330237	0	700	activation
cid003034368	ensp00000351273	0	700	activation
cid003034368	ensp00000383977	0	700	activation
cid003033962	ensp00000361548	0	800	activation
cid003032732	ensp00000260433	0	700	activation
cid003032732	ensp00000225929	0	700	activation
cid003032732	ensp00000287820	0	700	activation
cid003032581	ensp00000298700	0	700	activation
cid003032581	ensp00000311032	0	700	activation
cid003032581	ensp00000330237	0	700	activation
cid003032581	ensp00000351273	0	700	activation
cid003032296	ensp00000226574	0	700	activation
cid003032296	ensp00000311032	0	700	activation
cid003032285	ensp00000023897	0	800	activation
cid003005837	ensp00000269305	0	700	activation
cid003005837	ensp00000298700	0	700	activation
cid003005837	ensp00000311032	0	700	activation
cid003005837	ensp00000330237	0	700	activation
cid003005837	ensp00000351273	0	700	activation
cid003005837	ensp00000355759	0	700	activation
cid003005296	ensp00000298700	0	700	activation
cid003005296	ensp00000311032	0	700	activation
cid003000715	ensp00000311032	0	700	activation
cid003000715	ensp00000332698	0	700	activation
cid002826713	ensp00000357153	900	0	activation
cid002252645	ensp00000262209	800	0	activation
cid001356208	ensp00000249373	700	0	activation
cid001349907	ensp00000222381	0	700	activation
cid000697993	ensp00000370129	0	700	activation
cid000657298	ensp00000225275	0	900	activation
cid000644241	ensp00000324648	0	800	activation
cid000586192	ensp00000330237	0	700	activation
cid000586192	ensp00000311032	0	700	activation
cid000586192	ensp00000351273	0	700	activation
cid000520535	ensp00000270202	0	900	activation
cid000520535	ensp00000297494	0	900	activation
cid000518740	ensp00000270202	0	800	activation
cid000518740	ensp00000215832	0	800	activation
cid000518740	ensp00000263025	0	800	activation
cid000518740	ensp00000359478	0	800	activation
cid000518740	ensp00000339151	0	800	activation
cid000518740	ensp00000360266	0	800	activation
cid000492405	ensp00000363596	0	800	activation
cid000480764	ensp00000363965	0	700	activation
cid000467801	ensp00000265164	0	700	activation
cid000467801	ensp00000330237	0	700	activation
cid000467801	ensp00000311032	0	700	activation
cid000467801	ensp00000351273	0	700	activation
cid000455658	ensp00000216117	0	700	activation
cid000452543	ensp00000261740	570	700	activation
cid000448991	ensp00000343782	0	800	activation
cid000447912	ensp00000253727	900	800	activation
cid000447912	ensp00000342470	900	800	activation
cid000447912	ensp00000336528	900	800	activation
cid000447715	ensp00000315442	675	700	activation
cid000447715	ensp00000246789	0	700	activation
cid000447713	ensp00000315442	700	700	activation
cid000446313	ensp00000336528	900	800	activation
cid000444033	ensp00000231509	900	900	activation
cid000443871	ensp00000287820	0	800	activation
cid000443751	ensp00000174621	0	800	activation
cid000443750	ensp00000174621	0	800	activation
cid000443590	ensp00000305372	0	800	activation
cid000443590	ensp00000354859	0	800	activation
cid000443495	ensp00000265316	0	700	activation
cid000443495	ensp00000211287	0	700	activation
cid000443495	ensp00000216117	0	700	activation
cid000443495	ensp00000215659	0	700	activation
cid000443495	ensp00000215832	0	700	activation
cid000443495	ensp00000219070	0	700	activation
cid000443495	ensp00000221130	0	700	activation
cid000443495	ensp00000229416	0	700	activation
cid000443495	ensp00000229794	0	700	activation
cid000443495	ensp00000236671	0	700	activation
cid000443495	ensp00000242057	0	700	activation
cid000443495	ensp00000245919	0	700	activation
cid000443495	ensp00000251849	0	700	activation
cid000443495	ensp00000252818	0	700	activation
cid000443495	ensp00000256442	0	700	activation
cid000443495	ensp00000261991	0	700	activation
cid000443495	ensp00000262948	0	700	activation
cid000443495	ensp00000263025	0	700	activation
cid000443495	ensp00000269305	0	700	activation
cid000443495	ensp00000265523	0	700	activation
cid000443495	ensp00000266970	0	700	activation
cid000443495	ensp00000269571	0	700	activation
cid000443495	ensp00000270202	0	700	activation
cid000443495	ensp00000275493	0	700	activation
cid000443495	ensp00000289104	0	700	activation
cid000443495	ensp00000298700	0	700	activation
cid000443495	ensp00000302486	0	700	activation
cid000443495	ensp00000311032	0	700	activation
cid000443495	ensp00000310170	0	700	activation
cid000443495	ensp00000321410	0	700	activation
cid000443495	ensp00000324806	0	700	activation
cid000443495	ensp00000333685	0	700	activation
cid000443495	ensp00000337915	0	700	activation
cid000443495	ensp00000344352	0	700	activation
cid000443495	ensp00000346148	0	700	activation
cid000443495	ensp00000350369	0	700	activation
cid000443495	ensp00000349887	0	700	activation
cid000443495	ensp00000350639	0	700	activation
cid000443495	ensp00000350941	0	700	activation
cid000443495	ensp00000351908	0	700	activation
cid000443495	ensp00000353483	0	700	activation
cid000443495	ensp00000355190	0	700	activation
cid000443495	ensp00000356070	0	700	activation
cid000443495	ensp00000359424	0	700	activation
cid000443495	ensp00000360266	0	700	activation
cid000443495	ensp00000361405	0	700	activation
cid000443495	ensp00000380252	0	700	activation
cid000443495	ensp00000384273	0	700	activation
cid000443495	ensp00000388910	0	700	activation
cid000443391	ensp00000276198	900	800	activation
cid000443379	ensp00000216629	0	700	activation
cid000443289	ensp00000315011	900	800	activation
cid000442783	ensp00000003084	0	700	activation
cid000442783	ensp00000216117	0	700	activation
cid000442783	ensp00000215659	0	700	activation
cid000442783	ensp00000215832	0	700	activation
cid000442783	ensp00000229416	0	700	activation
cid000442783	ensp00000242057	0	700	activation
cid000442783	ensp00000263025	0	700	activation
cid000442783	ensp00000270202	0	700	activation
cid000442783	ensp00000276431	0	700	activation
cid000442783	ensp00000278916	0	700	activation
cid000442783	ensp00000287820	0	700	activation
cid000442783	ensp00000298700	0	700	activation
cid000442783	ensp00000311032	0	700	activation
cid000442783	ensp00000330237	0	700	activation
cid000442783	ensp00000336528	0	700	activation
cid000442783	ensp00000351273	0	700	activation
cid000442783	ensp00000355759	0	700	activation
cid000442783	ensp00000353483	0	700	activation
cid000442783	ensp00000356438	0	700	activation
cid000442783	ensp00000360266	0	700	activation
cid000442783	ensp00000359998	0	700	activation
cid000442783	ensp00000369050	0	700	activation
cid000442670	ensp00000311032	0	700	activation
cid000442670	ensp00000330237	0	700	activation
cid000441332	ensp00000292513	0	800	activation
cid000440038	ensp00000245907	0	900	activation
cid000440038	ensp00000356399	0	900	activation
cid000439963	ensp00000314649	0	900	activation
cid000439306	ensp00000306512	0	700	activation
cid000439306	ensp00000412237	0	700	activation
cid000439177	ensp00000348986	0	700	activation
cid000433902	ensp00000306124	0	800	activation
cid000433294	ensp00000227507	0	700	activation
cid000433294	ensp00000244050	0	700	activation
cid000433294	ensp00000264657	0	700	activation
cid000433294	ensp00000324806	0	700	activation
cid000433294	ensp00000344456	0	700	activation
cid000433294	ensp00000375881	0	700	activation
cid000407912	ensp00000311032	0	700	activation
cid000405070	ensp00000311032	0	700	activation
cid000396813	ensp00000310149	0	700	activation
cid000396813	ensp00000369050	0	700	activation
cid000393593	ensp00000358730	900	800	activation
cid000390986	ensp00000265724	0	700	activation
cid000390798	ensp00000330237	0	700	activation
cid000390798	ensp00000320866	0	700	activation
cid000390798	ensp00000311032	0	700	activation
cid000387042	ensp00000311032	0	700	activation
cid000387042	ensp00000355759	0	700	activation
cid000387042	ensp00000330237	0	700	activation
cid000387042	ensp00000351273	0	700	activation
cid000381235	ensp00000305372	0	800	activation
cid000375405	ensp00000311032	0	700	activation
cid000375405	ensp00000356694	0	700	activation
cid000354677	ensp00000311032	0	700	activation
cid000354677	ensp00000331602	0	700	activation
cid000343585	ensp00000330237	0	700	activation
cid000343585	ensp00000311032	0	700	activation
cid000343585	ensp00000351273	0	700	activation
cid000331608	ensp00000229794	0	700	activation
cid000324269	ensp00000311032	0	700	activation
cid000266508	ensp00000269305	0	700	activation
cid000266508	ensp00000326119	0	700	activation
cid000266508	ensp00000311032	0	700	activation
cid000266508	ensp00000312664	0	700	activation
cid000266508	ensp00000330237	0	700	activation
cid000236666	ensp00000363822	656	800	activation
cid000233185	ensp00000311032	0	700	activation
cid000222786	ensp00000231509	0	800	activation
cid000222786	ensp00000350815	0	700	activation
cid000219100	ensp00000312664	0	700	activation
cid000219100	ensp00000318822	0	700	activation
cid000219021	ensp00000355316	0	800	activation
cid000219018	ensp00000302811	0	800	activation
cid000216345	ensp00000269305	500	700	activation
cid000216345	ensp00000298700	0	700	activation
cid000216345	ensp00000330237	0	700	activation
cid000216345	ensp00000311032	0	700	activation
cid000216345	ensp00000351273	0	700	activation
cid000216345	ensp00000417281	761	150	activation
cid000216239	ensp00000264657	0	700	activation
cid000216239	ensp00000293288	0	700	activation
cid000216239	ensp00000288602	900	800	activation
cid000216239	ensp00000298700	0	700	activation
cid000216239	ensp00000311032	0	700	activation
cid000216239	ensp00000324806	0	700	activation
