cid000071128	ttds00001	antagonist
cid000009330	ttds00001	antagonist
cid000002905	ttds00001	antagonist
cid000003354	ttds00001	antagonist
cid000005184	ttds00001	antagonist
cid000003661	ttds00001	antagonist
cid000003746	ttds00001	antagonist
cid000004031	ttds00001	antagonist
cid000004057	ttds00001	antagonist
cid000004097	ttds00001	antagonist
cid009804325	ttds00001	antagonist
cid000004919	ttds00001	antagonist
cid000005572	ttds00001	antagonist
cid000005596	ttds00001	antagonist
cid000021846	ttds00002	antagonist
cid045271007	ttds00002	antagonist
cid015669672	ttds00002	antagonist
cid010012596	ttds00002	antagonist
cid044385509	ttds00002	antagonist
cid015685982	ttds00002	antagonist
cid016203227	ttds00002	antagonist
cid015685977	ttds00002	antagonist
cid015663667	ttds00002	antagonist
cid009976807	ttds00002	antagonist
cid009948320	ttds00002	antagonist
cid015685990	ttds00002	antagonist
cid015685978	ttds00002	antagonist
cid000019815	ttds00002	antagonist
cid015685986	ttds00002	antagonist
cid000019813	ttds00002	antagonist
cid015685980	ttds00002	antagonist
cid025109291	ttds00002	antagonist
cid000001979	ttds00002	antagonist
cid000002143	ttds00002	antagonist
cid000125428	ttds00002	antagonist
cid000002230	ttds00002	antagonist
cid010096344	ttds00002	antagonist
cid005491428	ttds00002	antagonist
cid010105296	ttds00002	antagonist
cid044405301	ttds00002	antagonist
cid000006472	ttds00002	antagonist
cid000656392	ttds00002	antagonist
cid003929516	ttds00002	antagonist
cid000043602	ttds00002	antagonist
cid002733637	ttds00002	antagonist
cid002733618	ttds00002	antagonist
cid005743224	ttds00002	antagonist
cid000001205	ttds00002	antagonist
cid000016104	ttds00002	antagonist
cid010381810	ttds00002	antagonist
cid000019717	ttds00002	antagonist
cid014939839	ttds00002	antagonist
cid010631410	ttds00002	antagonist
cid010655062	ttds00002	antagonist
cid000021855	ttds00002	antagonist
cid010463948	ttds00002	antagonist
cid044275767	ttds00002	antagonist
cid000060830	ttds00002	antagonist
cid000060809	ttds00002	antagonist
cid000002344	ttds00002	antagonist
cid000002381	ttds00002	antagonist
cid000002784	ttds00002	antagonist
cid000003042	ttds00002	antagonist
cid000003290	ttds00002	antagonist
cid000005748	ttds00002	antagonist
cid000004848	ttds00002	antagonist
cid000004934	ttds00002	antagonist
cid003035836	ttds00002	antagonist
cid000005572	ttds00002	antagonist
cid000021846	ttds00003	antagonist
cid045271007	ttds00003	antagonist
cid015669672	ttds00003	antagonist
cid010012596	ttds00003	antagonist
cid044385509	ttds00003	antagonist
cid015685982	ttds00003	antagonist
cid016203227	ttds00003	antagonist
cid015685977	ttds00003	antagonist
cid015663667	ttds00003	antagonist
cid009948320	ttds00003	antagonist
cid015685990	ttds00003	antagonist
cid015685978	ttds00003	antagonist
cid000019815	ttds00003	antagonist
cid015685986	ttds00003	antagonist
cid000019813	ttds00003	antagonist
cid015685980	ttds00003	antagonist
cid025109291	ttds00003	antagonist
cid000001979	ttds00003	antagonist
cid000125428	ttds00003	antagonist
cid005491428	ttds00003	antagonist
cid010105296	ttds00003	antagonist
cid000006472	ttds00003	antagonist
cid000043602	ttds00003	antagonist
cid002733637	ttds00003	antagonist
cid002733618	ttds00003	antagonist
cid005743224	ttds00003	antagonist
cid000001205	ttds00003	antagonist
cid000016104	ttds00003	antagonist
cid010381810	ttds00003	antagonist
cid000001993	ttds00003	antagonist
cid000004108	ttds00003	antagonist
cid000019717	ttds00003	antagonist
cid000002820	ttds00003	antagonist
cid014939839	ttds00003	antagonist
cid010631410	ttds00003	antagonist
cid010655062	ttds00003	antagonist
cid009894173	ttds00003	antagonist
cid044275767	ttds00003	antagonist
cid000060830	ttds00003	antagonist
cid000060809	ttds00003	antagonist
cid000107867	ttds00003	antagonist
cid000003450	ttds00003	antagonist
cid000004120	ttds00003	antagonist
cid000021846	ttds00004	antagonist
cid045271007	ttds00004	antagonist
cid015669672	ttds00004	antagonist
cid010012596	ttds00004	antagonist
cid015685982	ttds00004	antagonist
cid016203227	ttds00004	antagonist
cid015685977	ttds00004	antagonist
cid015663667	ttds00004	antagonist
cid009948320	ttds00004	antagonist
cid015685990	ttds00004	antagonist
cid015685978	ttds00004	antagonist
cid000019815	ttds00004	antagonist
cid015685986	ttds00004	antagonist
cid000019813	ttds00004	antagonist
cid015685980	ttds00004	antagonist
cid025109291	ttds00004	antagonist
cid000001979	ttds00004	antagonist
cid000125428	ttds00004	antagonist
cid005491428	ttds00004	antagonist
cid010105296	ttds00004	antagonist
cid000656392	ttds00004	antagonist
cid000043602	ttds00004	antagonist
cid002733637	ttds00004	antagonist
cid002733618	ttds00004	antagonist
cid005743224	ttds00004	antagonist
cid000016104	ttds00004	antagonist
cid010381810	ttds00004	antagonist
cid000019717	ttds00004	antagonist
cid000002820	ttds00004	antagonist
cid014939839	ttds00004	antagonist
cid010631410	ttds00004	antagonist
cid005743223	ttds00004	antagonist
cid011158658	ttds00004	antagonist
cid011764185	ttds00004	antagonist
cid010655062	ttds00004	antagonist
cid044275767	ttds00004	antagonist
cid000060830	ttds00004	antagonist
cid010125445	ttds00004	antagonist
cid000060809	ttds00004	antagonist
cid005743225	ttds00004	antagonist
cid011434245	ttds00004	antagonist
cid000001734	ttds00004	antagonist
cid000072054	ttds00004	antagonist
cid000006126	ttds00004	antagonist
cid011228026	ttds00004	antagonist
cid000004634	ttds00004	antagonist
cid000197400	ttds00004	antagonist
cid003035836	ttds00004	antagonist
cid000154058	ttds00004	antagonist
cid000005314	ttds00004	antagonist
cid000005512	ttds00004	antagonist
cid000124431	ttds00004	antagonist
cid000021846	ttds00005	antagonist
cid015669672	ttds00005	antagonist
cid010012596	ttds00005	antagonist
cid015685982	ttds00005	antagonist
cid016203227	ttds00005	antagonist
cid015685977	ttds00005	antagonist
cid015663667	ttds00005	antagonist
cid009948320	ttds00005	antagonist
cid015685990	ttds00005	antagonist
cid015685978	ttds00005	antagonist
cid000019815	ttds00005	antagonist
cid015685986	ttds00005	antagonist
cid000019813	ttds00005	antagonist
cid015685980	ttds00005	antagonist
cid025109291	ttds00005	antagonist
cid000001979	ttds00005	antagonist
cid000125428	ttds00005	antagonist
cid005491428	ttds00005	antagonist
cid010105296	ttds00005	antagonist
cid000656392	ttds00005	antagonist
cid000043602	ttds00005	antagonist
cid002733637	ttds00005	antagonist
cid002733618	ttds00005	antagonist
cid005743224	ttds00005	antagonist
cid000016104	ttds00005	antagonist
cid010381810	ttds00005	antagonist
cid000001993	ttds00005	antagonist
cid000019717	ttds00005	antagonist
cid000002820	ttds00005	antagonist
cid014939839	ttds00005	antagonist
cid010631410	ttds00005	antagonist
cid011500795	ttds00005	antagonist
cid010655062	ttds00005	antagonist
cid044275767	ttds00005	antagonist
cid000690841	ttds00005	antagonist
cid000714286	ttds00005	antagonist
cid000060809	ttds00005	antagonist
cid000003055	ttds00005	antagonist
cid000005593	ttds00005	antagonist
cid000021846	ttds00006	antagonist
cid015669672	ttds00006	antagonist
cid010012596	ttds00006	antagonist
cid015685982	ttds00006	antagonist
cid016203227	ttds00006	antagonist
cid015685977	ttds00006	antagonist
cid015663667	ttds00006	antagonist
cid009948320	ttds00006	antagonist
cid015685990	ttds00006	antagonist
cid015685978	ttds00006	antagonist
cid000019815	ttds00006	antagonist
cid015685986	ttds00006	antagonist
cid000019813	ttds00006	antagonist
cid015685980	ttds00006	antagonist
cid000001979	ttds00006	antagonist
cid000125428	ttds00006	antagonist
cid005491428	ttds00006	antagonist
cid010105296	ttds00006	antagonist
cid000656392	ttds00006	antagonist
cid000043602	ttds00006	antagonist
cid002733637	ttds00006	antagonist
cid002733618	ttds00006	antagonist
cid005743224	ttds00006	antagonist
cid000016104	ttds00006	antagonist
cid010381810	ttds00006	antagonist
cid000019717	ttds00006	antagonist
cid000002820	ttds00006	antagonist
cid014939839	ttds00006	antagonist
cid010631410	ttds00006	antagonist
cid011500795	ttds00006	antagonist
cid044275767	ttds00006	antagonist
cid003008304	ttds00006	antagonist
cid042633508	ttds00006	antagonist
cid000060809	ttds00006	antagonist
cid000003661	ttds00006	antagonist
cid000003622	ttds00006	antagonist
cid000004167	ttds00006	antagonist
cid006398883	ttds00007	antagonist
cid000123015	ttds00007	antagonist
cid005329103	ttds00007	antagonist
cid000216239	ttds00007	antagonist
cid000003813	ttds00008	antagonist
cid005329844	ttds00008	antagonist
cid005329846	ttds00008	antagonist
cid000712152	ttds00008	antagonist
cid005329849	ttds00008	antagonist
cid005327123	ttds00008	antagonist
cid005329843	ttds00008	antagonist
cid044430881	ttds00008	antagonist
cid021934605	ttds00008	antagonist
cid010946795	ttds00008	antagonist
cid002752461	ttds00008	antagonist
cid005329454	ttds00008	antagonist
cid002766320	ttds00008	antagonist
cid005329371	ttds00008	antagonist
cid018450753	ttds00008	antagonist
cid011572699	ttds00008	antagonist
cid005329845	ttds00008	antagonist
cid005329361	ttds00008	antagonist
cid005329370	ttds00008	antagonist
cid044405988	ttds00008	antagonist
cid012043829	ttds00008	antagonist
cid016125106	ttds00008	antagonist
cid001416247	ttds00008	antagonist
cid001416020	ttds00008	antagonist
cid005329850	ttds00008	antagonist
cid044409436	ttds00008	antagonist
cid044409370	ttds00008	antagonist
cid000975893	ttds00008	antagonist
cid011266872	ttds00008	antagonist
cid011174891	ttds00008	antagonist
cid000837182	ttds00008	antagonist
cid011439243	ttds00008	antagonist
cid018516979	ttds00008	antagonist
cid005329338	ttds00008	antagonist
cid005329369	ttds00008	antagonist
cid016086113	ttds00008	antagonist
cid044425819	ttds00008	antagonist
cid006398883	ttds00008	antagonist
cid000002048	ttds00008	antagonist
cid016007391	ttds00008	antagonist
cid003086685	ttds00008	antagonist
cid009808844	ttds00008	antagonist
cid010390396	ttds00008	antagonist
cid011234052	ttds00008	antagonist
cid022273644	ttds00008	antagonist
cid005329006	ttds00008	antagonist
cid023378546	ttds00008	antagonist
cid000216386	ttds00008	antagonist
cid009811611	ttds00008	antagonist
cid006420138	ttds00008	antagonist
cid025102847	ttds00008	antagonist
cid009933475	ttds00008	antagonist
cid009823820	ttds00008	antagonist
cid005187941	ttds00008	antagonist
cid005298698	ttds00008	antagonist
cid042609931	ttds00008	antagonist
cid044394105	ttds00008	antagonist
cid009549295	ttds00008	antagonist
cid005329450	ttds00008	antagonist
cid011667893	ttds00008	antagonist
cid009968373	ttds00008	antagonist
cid011245786	ttds00008	antagonist
cid009915743	ttds00008	antagonist
cid009868037	ttds00008	antagonist
cid000004705	ttds00008	antagonist
cid000001401	ttds00008	antagonist
cid000151193	ttds00008	antagonist
cid010113978	ttds00008	antagonist
cid005329404	ttds00008	antagonist
cid011396738	ttds00008	antagonist
cid000123015	ttds00008	antagonist
cid005329103	ttds00008	antagonist
cid010003572	ttds00008	antagonist
cid000005307	ttds00008	antagonist
cid000206042	ttds00008	antagonist
cid003086686	ttds00008	antagonist
cid006456015	ttds00008	antagonist
cid011562302	ttds00008	antagonist
cid003081361	ttds00008	antagonist
cid000005687	ttds00008	antagonist
cid010458325	ttds00008	antagonist
cid042642645	ttds00008	antagonist
cid005329847	ttds00008	antagonist
cid000000739	ttds00010	antagonist
cid000056237	ttds00010	antagonist
cid011203270	ttds00010	antagonist
cid000208951	ttds00010	antagonist
cid000003151	ttds00010	antagonist
cid000003388	ttds00010	antagonist
cid006918524	ttds00010	antagonist
cid000005440	ttds00010	antagonist
cid000005454	ttds00010	antagonist
cid000159911	ttds00011	antagonist
cid010031670	ttds00011	antagonist
cid000001224	ttds00011	antagonist
cid046225253	ttds00011	antagonist
cid000185953	ttds00011	antagonist
cid000160487	ttds00011	antagonist
cid003082625	ttds00011	antagonist
cid024766199	ttds00011	antagonist
cid000130907	ttds00011	antagonist
cid024800527	ttds00011	antagonist
cid024800688	ttds00011	antagonist
cid044568533	ttds00011	antagonist
cid044568534	ttds00011	antagonist
cid000099620	ttds00011	antagonist
cid000009276	ttds00011	antagonist
cid000002215	ttds00011	antagonist
cid021582953	ttds00011	antagonist
cid044448059	ttds00011	antagonist
cid044448066	ttds00011	antagonist
cid044567597	ttds00011	antagonist
cid025333445	ttds00011	antagonist
cid015696466	ttds00011	antagonist
cid000122324	ttds00011	antagonist
cid013864380	ttds00011	antagonist
cid015508240	ttds00011	antagonist
cid015508243	ttds00011	antagonist
cid010357869	ttds00011	antagonist
cid000210956	ttds00011	antagonist
cid044396220	ttds00011	antagonist
cid044396235	ttds00011	antagonist
cid011335419	ttds00011	antagonist
cid025141414	ttds00011	antagonist
cid044579031	ttds00011	antagonist
cid044579030	ttds00011	antagonist
cid044578927	ttds00011	antagonist
cid044447998	ttds00011	antagonist
cid003057769	ttds00011	antagonist
cid000195499	ttds00011	antagonist
cid044567596	ttds00011	antagonist
cid010480509	ttds00011	antagonist
cid000055445	ttds00011	antagonist
cid010406315	ttds00011	antagonist
cid010004036	ttds00011	antagonist
cid010409038	ttds00011	antagonist
cid009948320	ttds00011	antagonist
cid002993171	ttds00011	antagonist
cid044299852	ttds00011	antagonist
cid013678304	ttds00011	antagonist
cid013678327	ttds00011	antagonist
cid013678325	ttds00011	antagonist
cid000124618	ttds00011	antagonist
cid000128434	ttds00011	antagonist
cid000010154	ttds00011	antagonist
cid003038494	ttds00011	antagonist
cid000107930	ttds00011	antagonist
cid000068950	ttds00011	antagonist
cid000003321	ttds00011	antagonist
cid000043602	ttds00011	antagonist
cid000051174	ttds00011	antagonist
cid000010145	ttds00011	antagonist
cid000005120	ttds00011	antagonist
cid000016104	ttds00011	antagonist
cid010381810	ttds00011	antagonist
cid005311200	ttds00011	antagonist
cid004350931	ttds00011	antagonist
cid044593524	ttds00011	antagonist
cid005464379	ttds00011	antagonist
cid025139332	ttds00011	antagonist
cid025139331	ttds00011	antagonist
cid000133381	ttds00011	antagonist
cid006452494	ttds00011	antagonist
cid000442340	ttds00011	antagonist
cid000007077	ttds00011	antagonist
cid000001257	ttds00011	antagonist
cid000030137	ttds00011	antagonist
cid011778475	ttds00011	antagonist
cid005312149	ttds00011	antagonist
cid000005024	ttds00011	antagonist
cid000146265	ttds00011	antagonist
cid000005290	ttds00011	antagonist
cid000011016	ttds00011	antagonist
cid044567595	ttds00011	antagonist
cid000060759	ttds00011	antagonist
cid000004140	ttds00011	antagonist
cid000005018	ttds00011	antagonist
cid000041774	ttds00012	antagonist
cid000127912	ttds00012	antagonist
cid003037308	ttds00012	antagonist
cid000017676	ttds00012	antagonist
cid000002159	ttds00012	antagonist
cid000156326	ttds00012	antagonist
cid000125564	ttds00012	antagonist
cid000018104	ttds00012	antagonist
