cid000002370	ttds00001	agonist
cid000009308	ttds00001	agonist
cid000004819	ttds00001	agonist
cid000087933	ttds00001	agonist
cid009928284	ttds00002	agonist
cid009948320	ttds00002	agonist
cid010176415	ttds00002	agonist
cid010013505	ttds00002	agonist
cid011282852	ttds00002	agonist
cid009862248	ttds00002	agonist
cid071300746	ttds00002	agonist
cid009874175	ttds00002	agonist
cid000154743	ttds00002	agonist
cid005491428	ttds00002	agonist
cid000071792	ttds00002	agonist
cid009826604	ttds00002	agonist
cid009883040	ttds00002	agonist
cid000060809	ttds00002	agonist
cid010261707	ttds00003	agonist
cid010080978	ttds00003	agonist
cid000004630	ttds00003	agonist
cid000197400	ttds00003	agonist
cid000002684	ttds00004	agonist
cid010261707	ttds00005	agonist
cid010080978	ttds00005	agonist
cid000197400	ttds00005	agonist
cid000002443	ttds00010	agonist
cid000014584	ttds00010	agonist
cid000000836	ttds00010	agonist
cid000003938	ttds00010	agonist
cid000005095	ttds00010	agonist
cid000057537	ttds00010	agonist
cid000003340	ttds00011	agonist
cid000004745	ttds00011	agonist
cid000001242	ttds00011	agonist
cid000158783	ttds00012	agonist
cid000060795	ttds00012	agonist
cid000208951	ttds00012	agonist
cid000002443	ttds00012	agonist
cid000002512	ttds00012	agonist
cid000003007	ttds00012	agonist
cid000003066	ttds00012	agonist
cid000000681	ttds00012	agonist
cid000004078	ttds00012	agonist
cid000001206	ttds00012	agonist
cid000004452	ttds00012	agonist
cid000004585	ttds00012	agonist
cid006918524	ttds00012	agonist
cid000004745	ttds00012	agonist
cid000004885	ttds00012	agonist
cid000005002	ttds00012	agonist
cid000055645	ttds00012	agonist
cid000005095	ttds00012	agonist
cid003619466	ttds00012	agonist
cid009925530	ttds00012	agonist
cid011089898	ttds00012	agonist
cid009887537	ttds00012	agonist
cid000443590	ttds00012	agonist
cid000177343	ttds00012	agonist
cid000004885	ttds00013	agonist
cid000005095	ttds00013	agonist
cid000005308	ttds00013	agonist
cid009925530	ttds00013	agonist
cid003058747	ttds00013	agonist
cid000002215	ttds00015	agonist
cid000001242	ttds00015	agonist
cid011203270	ttds00018	agonist
cid000002802	ttds00018	agonist
cid000005502	ttds00018	agonist
cid009924495	ttds00018	agonist
cid000004266	ttds00018	agonist
cid000004775	ttds00018	agonist
cid006320564	ttds00019	agonist
cid000071158	ttds00019	agonist
cid000006211	ttds00019	agonist
cid000003016	ttds00019	agonist
cid000003066	ttds00019	agonist
cid000000119	ttds00019	agonist
cid000003448	ttds00019	agonist
cid000003763	ttds00019	agonist
cid000003765	ttds00019	agonist
cid000004266	ttds00019	agonist
cid000002284	ttds00022	agonist
cid009833984	ttds00022	agonist
cid005097016	ttds00022	agonist
cid005361323	ttds00022	agonist
cid000005230	ttds00022	agonist
cid000003066	ttds00026	agonist
cid000005032	ttds00026	agonist
cid000003250	ttds00026	agonist
cid000003677	ttds00026	agonist
cid000004087	ttds00026	agonist
cid000004138	ttds00026	agonist
cid000004436	ttds00026	agonist
cid000004782	ttds00026	agonist
cid000003251	ttds00027	agonist
cid000004195	ttds00027	agonist
cid000004786	ttds00027	agonist
cid000031721	ttds00030	agonist
cid000002216	ttds00031	agonist
cid000005374	ttds00031	agonist
cid000002435	ttds00031	agonist
cid000002803	ttds00031	agonist
cid000003007	ttds00031	agonist
cid000060612	ttds00031	agonist
cid000003517	ttds00031	agonist
cid000003519	ttds00031	agonist
cid000004671	ttds00031	agonist
cid000030667	ttds00031	agonist
cid000004058	ttds00031	agonist
cid000060783	ttds00031	agonist
cid000004636	ttds00031	agonist
cid000005234	ttds00031	agonist
cid000005487	ttds00031	agonist
cid000031721	ttds00032	agonist
cid000002435	ttds00032	agonist
cid000104973	ttds00032	agonist
cid000003519	ttds00032	agonist
cid000122186	ttds00035	agonist
cid000071739	ttds00035	agonist
cid000002583	ttds00035	agonist
cid000000838	ttds00035	agonist
cid000003762	ttds00035	agonist
cid000003779	ttds00035	agonist
cid000031728	ttds00035	agonist
cid000036811	ttds00036	agonist
cid000003779	ttds00036	agonist
cid000000951	ttds00036	agonist
cid000002083	ttds00037	agonist
cid000003410	ttds00037	agonist
cid000054765	ttds00037	agonist
cid056603700	ttds00037	agonist
cid000063951	ttds00037	agonist
cid000002783	ttds00037	agonist
cid000166295	ttds00037	agonist
cid000003343	ttds00037	agonist
cid006918464	ttds00037	agonist
cid009874175	ttds00037	agonist
cid000003430	ttds00037	agonist
cid006433117	ttds00037	agonist
cid000003779	ttds00037	agonist
cid000004086	ttds00037	agonist
cid009892480	ttds00037	agonist
cid000062924	ttds00037	agonist
cid000004845	ttds00037	agonist
cid000004916	ttds00037	agonist
cid011564052	ttds00037	agonist
cid000005152	ttds00037	agonist
cid000056801	ttds00037	agonist
cid000443590	ttds00037	agonist
cid000005403	ttds00037	agonist
cid016129675	ttds00043	agonist
cid010484614	ttds00043	agonist
cid000021701	ttds00043	agonist
cid000005538	ttds00072	agonist
cid000005538	ttds00073	agonist
cid000003922	ttds00073	agonist
cid000005538	ttds00075	agonist
cid016131447	ttds00076	agonist
cid006918424	ttds00076	agonist
cid000000774	ttds00085	agonist
cid000003938	ttds00086	agonist
cid000000774	ttds00086	agonist
cid000003077	ttds00087	agonist
cid000000774	ttds00087	agonist
cid000198756	ttds00097	agonist
cid000208951	ttds00097	agonist
cid000127912	ttds00098	agonist
cid000130918	ttds00098	agonist
cid000208951	ttds00098	agonist
cid000002477	ttds00098	agonist
cid000127941	ttds00098	agonist
cid000055190	ttds00098	agonist
cid000056971	ttds00098	agonist
cid000198746	ttds00098	agonist
cid009892539	ttds00098	agonist
cid011430856	ttds00098	agonist
cid011089898	ttds00098	agonist
cid009887537	ttds00098	agonist
cid009801640	ttds00098	agonist
cid003058747	ttds00098	agonist
cid000001177	ttds00098	agonist
cid000005639	ttds00098	agonist
cid000123606	ttds00099	agonist
cid000119583	ttds00099	agonist
cid000077993	ttds00099	agonist
cid000077992	ttds00099	agonist
cid000004440	ttds00099	agonist
cid005311426	ttds00099	agonist
cid000005731	ttds00099	agonist
cid000123606	ttds00100	agonist
cid000077993	ttds00100	agonist
cid000077992	ttds00100	agonist
cid000005078	ttds00100	agonist
cid000005358	ttds00100	agonist
cid000005731	ttds00100	agonist
cid000131619	ttds00103	agonist
cid000127941	ttds00103	agonist
cid000026175	ttds00103	agonist
cid000001177	ttds00103	agonist
cid000001615	ttds00104	agonist
cid000001615	ttds00105	agonist
cid010465263	ttds00105	agonist
cid000443391	ttds00105	agonist
cid000004595	ttds00106	agonist
cid000002769	ttds00107	agonist
cid005487301	ttds00107	agonist
cid000119583	ttds00107	agonist
cid003052762	ttds00107	agonist
cid000154103	ttds00107	agonist
cid000119574	ttds00107	agonist
cid009805718	ttds00107	agonist
cid011432106	ttds00107	agonist
cid005362436	ttds00107	agonist
cid000005956	ttds00109	agonist
cid000027991	ttds00111	agonist
cid011979316	ttds00111	agonist
cid000010100	ttds00125	agonist
cid000003918	ttds00125	agonist
cid000004095	ttds00125	agonist
cid000004253	ttds00125	agonist
cid000005523	ttds00125	agonist
cid000051263	ttds00126	agonist
cid000008944	ttds00126	agonist
cid000002476	ttds00126	agonist
cid000062156	ttds00126	agonist
cid000153990	ttds00126	agonist
cid000168572	ttds00126	agonist
cid000010668	ttds00126	agonist
cid000013505	ttds00126	agonist
cid000003303	ttds00126	agonist
cid000026721	ttds00126	agonist
cid000003345	ttds00126	agonist
cid024737629	ttds00126	agonist
cid000010517	ttds00126	agonist
cid000004639	ttds00126	agonist
cid000060814	ttds00126	agonist
cid000005523	ttds00126	agonist
cid000061996	ttds00127	agonist
cid000062296	ttds00127	agonist
cid000179340	ttds00127	agonist
cid005244802	ttds00127	agonist
cid010000638	ttds00127	agonist
cid000062156	ttds00127	agonist
cid000168572	ttds00127	agonist
cid000026721	ttds00127	agonist
cid000060764	ttds00127	agonist
cid000004423	ttds00127	agonist
cid000005619	ttds00127	agonist
cid000061996	ttds00128	agonist
cid000062296	ttds00128	agonist
cid000003959	ttds00128	agonist
cid000002494	ttds00128	agonist
cid016132316	ttds00128	agonist
cid000002487	ttds00128	agonist
